time,grad_a_b,grad_a_ox,grad_b_a,position_a_b,position_ox_a
20,0.20033333333333,0.16066733333333,0.20033333333333,516.3,576.2
21,0.0056632852403468,0.0056778979647185,0.0010939054959608,516.6137638004,575.67250031426
22,0.0048912548281298,0.0049201653358915,0.00081742698477484,515.80994197537,575.08278126392
23,0.0045143813750338,0.004733537773972,0.00068928251603162,514.51812627402,574.49887352255
24,0.00426960061756,0.0046827549006516,0.00061205896457169,512.96005080333,573.9350213845
25,0.0040777419450157,0.0046581668348911,0.00055903773423342,511.25663197433,573.39227042838
26,0.0039168737149354,0.0046286711310241,0.00051964773419771,509.47410834478,572.86819557748
27,0.0037762468003507,0.0045866506458763,0.00048870045962818,507.65185728033,572.35974363155
28,0.003651724005492,0.0045356450673383,0.00046348086936118,505.81285761289,571.86451764544
29,0.0035400386494511,0.0044765020015895,0.00044234784354263,503.97138215161,571.38040987938
30,0.0034388330696056,0.0044141142064325,0.0004242590344692,502.13661954228,570.90603847071
31,0.0033463954107846,0.0043484778553881,0.00040851385906963,500.31454160407,570.44013686351
32,0.00326267710305,0.0042831308869913,0.00039463453726005,498.50716441956,569.98194879291
33,0.0031841846584231,0.0042172002837297,0.00038224155420363,496.71880251998,569.53069009556
34,0.0031112410535232,0.0041530739961212,0.00037107976474605,494.95110853401,569.08592101562
35,0.0030430965273326,0.004090401445063,0.00036094856518998,493.20522278102,568.64721189916
36,0.0029801471743952,0.0040284913737754,0.00035170506403628,491.48045589958,568.21409895032
37,0.0029203104028917,0.0039696480904021,0.00034319043608938,489.77805768042,567.7864289668
38,0.0028639493810287,0.0039116394411084,0.00033532370997075,488.09802265861,567.36382077174
39,0.0028105486622526,0.0038566589710747,0.00032802426470722,486.44047666722,566.94618258446
40,0.0027610789917193,0.0038026621510132,0.00032122778076298,484.80347403642,566.53320991321
41,0.0027132458386861,0.0037513579228051,0.00031486597411855,483.18810612056,566.12482483741
42,0.0026676245109512,0.0037018501786666,0.00030889935515058,481.59422503702,565.720865982
43,0.0026253484720105,0.0036532876053131,0.00030328709355315,480.01955339714,565.32109434595
44,0.0025840229058533,0.0036074648049538,0.00029799317225367,478.46528107716,564.92550077925
45,0.0025454255740918,0.0035623270483979,0.00029299390032815,476.92959848808,564.53385244564
46,0.0025077345041536,0.0035195160998123,0.00028825187609541,475.41324953658,564.14612598631
47,0.0024723846983115,0.0034781168366492,0.00028375910273672,473.91465087387,563.76220489173
48,0.0024378224499591,0.0034373685168358,0.0002794801151153,472.43436653907,563.3818986565
49,0.0024053462707059,0.0033989080251859,0.00027541434184769,470.97091092112,563.00522174332
50,0.002373472602316,0.0033608896702084,0.00027153133092887,469.52487763917,562.63198421064
51,0.0023435485268478,0.0033246488755741,0.00026783131736197,468.09474098149,562.26216453871
52,0.0023139966839129,0.0032897320554447,0.0002642919547851,466.68127058882,561.8956978333
53,0.0022863389198836,0.0032551280136107,0.0002609097751434,465.28281030937,561.53241145371
54,0.0022594659015651,0.0032223223434675,0.00025767919060572,463.89940375266,561.17231633373
55,0.0022331039047789,0.0031904224297678,0.0002545737832617,462.5313026209,560.81532687209
56,0.0022082488304564,0.003158812549979,0.00025160495450666,461.17728654572,560.46129449922
57,0.0021835297295603,0.0031289259953252,0.00024875413002851,459.83813729966,560.11024618261
58,0.0021604084007171,0.0030996621807396,0.00024602044349344,458.51232737998,559.76208671371
59,0.0021379504111418,0.0030706768943325,0.00024340123476563,457.19977832949,559.41668837535
60,0.0021155644298713,0.0030433046615783,0.00024088237128193,455.90122361635,559.07408595989
